"sirius_smiles"	"sirius_confidenceRank"	"sirius_structurePerIdRank"	"sirius_formulaRank"	"sirius_#adducts"	"sirius_#predictedFPs"	"sirius_ConfidenceScore"	"sirius_CSI:FingerIDScore"	"sirius_ZodiacScore"	"sirius_SiriusScore"	"sirius_molecularFormula"	"sirius_adduct"	"sirius_InChIkey2D"	"sirius_InChI"	"sirius_name"	"sirius_xlogp"	"sirius_pubchemids"	"sirius_links"	"sirius_dbflags"	"sirius_ionMass"	"sirius_retentionTimeInSeconds"	"sirius_id"	"sirius_featureId"	"sirius_chebiid"	"sirius_chebiasciiname"	"sirius_searchscore"	"sirius_entitystar"	"feature_id"
"C[N+](C)(C)CCOP(=O)(O)O"	55	1	2	1	2	"0.9783720729764778"	-3.19891902873207	1	23.8848597074998	"C5H14NO4P"	"[M + H]+"	"YHHSONZFOIEMCP"	"InChI=1S/C5H14NO4P/c1-6(2,3)4-5-10-11(7,8)9/h4-5H2,1-3H3,(H-,7,8,9)/p+1"	"phosphocholine"	-1.5	"1014;135437;3330960;10631332;10631333;71751656;89678543"	"HMDB:(1565);SuperNatural:(SN00243075 SN00245099 SN00002244);ZINC bio:(ZINC01532692);additional;MeSH:(1014 135437 3330960);Plantcyc:(PHOSPHORYL-CHOLINE);PubMed;NORMAN:(NS00041278);COCONUT:(CNP0191945 CNP0310137 CNP0371238);Natural Products:(UNPD133926 UNPD96257);PubChem:(1014 135437 3330960 10631332 10631333 71751656 89678543);CHEBI:(18132 295975);PubChem class - bio and metabolites;KEGG:(C00588);YMDB:(191);Training Set;PubChem class - drug;Biocyc:(PHOSPHORYL-CHOLINE)"	54520174	184.073486328125	37.8565488	"3126_fibl_pilot_pos_sirius_3355"	3355	"CHEBI:18132"	"phosphocholine"	"3.86"	"3"	3355
"C[N+](C)(C)CCOP(=O)(O)O"	71	1	1	1	1	"0.965904879157357"	-7.45434594325657	1	31.617603867658	"C5H14NO4P"	"[M + K]+"	"YHHSONZFOIEMCP"	"InChI=1S/C5H14NO4P/c1-6(2,3)4-5-10-11(7,8)9/h4-5H2,1-3H3,(H-,7,8,9)/p+1"	"phosphocholine"	-1.5	"1014;135437;3330960;10631332;10631333;71751656;89678543"	"HMDB:(1565);SuperNatural:(SN00243075 SN00245099 SN00002244);ZINC bio:(ZINC01532692);additional;MeSH:(1014 135437 3330960);Plantcyc:(PHOSPHORYL-CHOLINE);PubMed;NORMAN:(NS00041278);COCONUT:(CNP0191945 CNP0310137 CNP0371238);Natural Products:(UNPD133926 UNPD96257);PubChem:(1014 135437 3330960 10631332 10631333 71751656 89678543);CHEBI:(18132 295975);PubChem class - bio and metabolites;KEGG:(C00588);YMDB:(191);Training Set;PubChem class - drug;Biocyc:(PHOSPHORYL-CHOLINE)"	54520174	222.029335021973	35.8860648	"1629_fibl_pilot_pos_sirius_1783"	1783	"CHEBI:18132"	"phosphocholine"	"3.86"	"3"	1783
"C[N+](C)(C)CCOP(=O)(O)OCC(CO)O"	642	1	1	1	1	"0.5511212844844807"	-12.3935617011341	1	17.8049458336251	"C8H20NO6P"	"[M + K]+"	"SUHOQUVVVLNYQR"	"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/p+1"	"Gliatilin (TN)"	-2.29999995	"823;11234;71920;71921;657272;439285;11184607;11184608;59514924;58381695;123809630;126551289;136212910;136212911"	"HMDB:(86);PubChem class - food;SuperNatural:(SN00002247);ZINC bio:(ZINC01532714 ZINC12493448);additional;MeSH:(11234 71920 657272);Plantcyc:(A-DXYL-PEN-1:5 L-1-GLYCERO-PHOSPHORYLCHOLINE);PubMed;COCONUT:(CNP0137851 CNP0411345);Natural Products:(UNPD6251);PubChem:(823 11234 71920 71921 657272 439285 11184607 11184608 59514924 58381695 123809630 126551289 136212910 136212911);CHEBI:(135063 16870 55397);PubChem class - bio and metabolites;KEGG:(C00670);PubChem class - safety and toxic;YMDB:(694 309);Training Set;PubChem class - drug;Biocyc:(L-1-GLYCERO-PHOSPHORYLCHOLINE)"	255584622	296.066070556641	90.069396	"3434_fibl_pilot_pos_sirius_3682"	3682	NA	NA	NA	NA	3682
"C[N+](C)(C)CCOP(=O)(O)OCC(CO)O"	636	1	1	1	1	"0.5535303215242695"	-12.3547218922077	1	17.8391835106991	"C8H20NO6P"	"[M + K]+"	"SUHOQUVVVLNYQR"	"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/p+1"	"Gliatilin (TN)"	-2.29999995	"823;11234;71920;71921;657272;439285;11184607;11184608;59514924;58381695;123809630;126551289;136212910;136212911"	"HMDB:(86);PubChem class - food;SuperNatural:(SN00002247);ZINC bio:(ZINC01532714 ZINC12493448);additional;MeSH:(11234 71920 657272);Plantcyc:(A-DXYL-PEN-1:5 L-1-GLYCERO-PHOSPHORYLCHOLINE);PubMed;COCONUT:(CNP0137851 CNP0411345);Natural Products:(UNPD6251);PubChem:(823 11234 71920 71921 657272 439285 11184607 11184608 59514924 58381695 123809630 126551289 136212910 136212911);CHEBI:(135063 16870 55397);PubChem class - bio and metabolites;KEGG:(C00670);PubChem class - safety and toxic;YMDB:(694 309);Training Set;PubChem class - drug;Biocyc:(L-1-GLYCERO-PHOSPHORYLCHOLINE)"	255584622	296.066040039062	78.808656	"3012_fibl_pilot_pos_sirius_3236"	3236	NA	NA	NA	NA	3236
"C[N+](C)(C)CCOP(=O)(O)OCC(CO)O"	558	1	1	1	2	"0.5888130975031445"	-5.60633352868397	1	24.877619577397	"C8H20NO6P"	"[M + H]+"	"SUHOQUVVVLNYQR"	"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/p+1"	"Gliatilin (TN)"	-2.29999995	"823;11234;71920;71921;657272;439285;11184607;11184608;59514924;58381695;123809630;126551289;136212910;136212911"	"HMDB:(86);PubChem class - food;SuperNatural:(SN00002247);ZINC bio:(ZINC01532714 ZINC12493448);additional;MeSH:(11234 71920 657272);Plantcyc:(A-DXYL-PEN-1:5 L-1-GLYCERO-PHOSPHORYLCHOLINE);PubMed;COCONUT:(CNP0137851 CNP0411345);Natural Products:(UNPD6251);PubChem:(823 11234 71920 71921 657272 439285 11184607 11184608 59514924 58381695 123809630 126551289 136212910 136212911);CHEBI:(135063 16870 55397);PubChem class - bio and metabolites;KEGG:(C00670);PubChem class - safety and toxic;YMDB:(694 309);Training Set;PubChem class - drug;Biocyc:(L-1-GLYCERO-PHOSPHORYLCHOLINE)"	255584622	258.110305786133	78.808656	"2013_fibl_pilot_pos_sirius_2193"	2193	NA	NA	NA	NA	2193
"C[N+](C)(C)CCOP(=O)(O)OCC(CO)O"	597	1	2	1	1	"0.5701571925872564"	-9.82956622696074	1	26.6832504959799	"C8H20NO6P"	"[M + Na]+"	"SUHOQUVVVLNYQR"	"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/p+1"	"Gliatilin (TN)"	-2.29999995	"823;11234;71920;71921;657272;439285;11184607;11184608;59514924;58381695;123809630;126551289;136212910;136212911"	"HMDB:(86);PubChem class - food;SuperNatural:(SN00002247);ZINC bio:(ZINC01532714 ZINC12493448);additional;MeSH:(11234 71920 657272);Plantcyc:(A-DXYL-PEN-1:5 L-1-GLYCERO-PHOSPHORYLCHOLINE);PubMed;COCONUT:(CNP0137851 CNP0411345);Natural Products:(UNPD6251);PubChem:(823 11234 71920 71921 657272 439285 11184607 11184608 59514924 58381695 123809630 126551289 136212910 136212911);CHEBI:(135063 16870 55397);PubChem class - bio and metabolites;KEGG:(C00670);PubChem class - safety and toxic;YMDB:(694 309);Training Set;PubChem class - drug;Biocyc:(L-1-GLYCERO-PHOSPHORYLCHOLINE)"	255584622	280.092330932617	35.9581158	"1290_fibl_pilot_pos_sirius_1414"	1414	NA	NA	NA	NA	1414
"C[N+](C)(C)CCOP(=O)(O)OCC(CO)O"	659	1	3	1	1	"0.5439742289405771"	-13.2308223529293	1	21.3704446307689	"C8H20NO6P"	"[M + Na]+"	"SUHOQUVVVLNYQR"	"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/p+1"	"Gliatilin (TN)"	-2.29999995	"823;11234;71920;71921;657272;439285;11184607;11184608;59514924;58381695;123809630;126551289;136212910;136212911"	"HMDB:(86);PubChem class - food;SuperNatural:(SN00002247);ZINC bio:(ZINC01532714 ZINC12493448);additional;MeSH:(11234 71920 657272);Plantcyc:(A-DXYL-PEN-1:5 L-1-GLYCERO-PHOSPHORYLCHOLINE);PubMed;COCONUT:(CNP0137851 CNP0411345);Natural Products:(UNPD6251);PubChem:(823 11234 71920 71921 657272 439285 11184607 11184608 59514924 58381695 123809630 126551289 136212910 136212911);CHEBI:(135063 16870 55397);PubChem class - bio and metabolites;KEGG:(C00670);PubChem class - safety and toxic;YMDB:(694 309);Training Set;PubChem class - drug;Biocyc:(L-1-GLYCERO-PHOSPHORYLCHOLINE)"	255584622	280.092041015625	91.235448	"1964_fibl_pilot_pos_sirius_2142"	2142	NA	NA	NA	NA	2142
"C[N+](C)(C)CCOP(=O)(O)OCC(CO)O"	556	1	1	1	2	"0.5892259589516141"	-5.61180049016574	1	24.9411433120344	"C8H20NO6P"	"[M + H]+"	"SUHOQUVVVLNYQR"	"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/p+1"	"Gliatilin (TN)"	-2.29999995	"823;11234;71920;71921;657272;439285;11184607;11184608;59514924;58381695;123809630;126551289;136212910;136212911"	"HMDB:(86);PubChem class - food;SuperNatural:(SN00002247);ZINC bio:(ZINC01532714 ZINC12493448);additional;MeSH:(11234 71920 657272);Plantcyc:(A-DXYL-PEN-1:5 L-1-GLYCERO-PHOSPHORYLCHOLINE);PubMed;COCONUT:(CNP0137851 CNP0411345);Natural Products:(UNPD6251);PubChem:(823 11234 71920 71921 657272 439285 11184607 11184608 59514924 58381695 123809630 126551289 136212910 136212911);CHEBI:(135063 16870 55397);PubChem class - bio and metabolites;KEGG:(C00670);PubChem class - safety and toxic;YMDB:(694 309);Training Set;PubChem class - drug;Biocyc:(L-1-GLYCERO-PHOSPHORYLCHOLINE)"	255584622	258.110107421875	90.785832	"2346_fibl_pilot_pos_sirius_2541"	2541	NA	NA	NA	NA	2541
"C[N+](C)(C)CCOP(=O)(O)OCC(CO)O"	557	1	1	1	2	"0.5891781518207976"	-5.62024651884455	1	24.4295539303414	"C8H20NO6P"	"[M + H]+"	"SUHOQUVVVLNYQR"	"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/p+1"	"Gliatilin (TN)"	-2.29999995	"823;11234;71920;71921;657272;439285;11184607;11184608;59514924;58381695;123809630;126551289;136212910;136212911"	"HMDB:(86);PubChem class - food;SuperNatural:(SN00002247);ZINC bio:(ZINC01532714 ZINC12493448);additional;MeSH:(11234 71920 657272);Plantcyc:(A-DXYL-PEN-1:5 L-1-GLYCERO-PHOSPHORYLCHOLINE);PubMed;COCONUT:(CNP0137851 CNP0411345);Natural Products:(UNPD6251);PubChem:(823 11234 71920 71921 657272 439285 11184607 11184608 59514924 58381695 123809630 126551289 136212910 136212911);CHEBI:(135063 16870 55397);PubChem class - bio and metabolites;KEGG:(C00670);PubChem class - safety and toxic;YMDB:(694 309);Training Set;PubChem class - drug;Biocyc:(L-1-GLYCERO-PHOSPHORYLCHOLINE)"	255584622	258.110504150391	37.1378118	"836_fibl_pilot_pos_sirius_912"	912	NA	NA	NA	NA	912
"C[N+](C)(C)CCOP(=O)(O)OCC(CO)O"	583	1	1	1	1	"0.5776057040638775"	-10.3293729565645	0.989949748743719	18.4333708785822	"C8H20NO6P"	"[M + K]+"	"SUHOQUVVVLNYQR"	"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/p+1"	"Gliatilin (TN)"	-2.29999995	"823;11234;71920;71921;657272;439285;11184607;11184608;59514924;58381695;123809630;126551289;136212910;136212911"	"HMDB:(86);PubChem class - food;SuperNatural:(SN00002247);ZINC bio:(ZINC01532714 ZINC12493448);additional;MeSH:(11234 71920 657272);Plantcyc:(A-DXYL-PEN-1:5 L-1-GLYCERO-PHOSPHORYLCHOLINE);PubMed;COCONUT:(CNP0137851 CNP0411345);Natural Products:(UNPD6251);PubChem:(823 11234 71920 71921 657272 439285 11184607 11184608 59514924 58381695 123809630 126551289 136212910 136212911);CHEBI:(135063 16870 55397);PubChem class - bio and metabolites;KEGG:(C00670);PubChem class - safety and toxic;YMDB:(694 309);Training Set;PubChem class - drug;Biocyc:(L-1-GLYCERO-PHOSPHORYLCHOLINE)"	255584622	296.066009521484	35.5415232	"1271_fibl_pilot_pos_sirius_1394"	1394	NA	NA	NA	NA	1394
"C[N+](C)(C)CCOP(=O)(O)OCC(CO)O"	802	1	1	1	1	"0.49688819465435385"	-12.5666738783655	1	18.2400093797943	"C8H20NO6P"	"[M + K]+"	"SUHOQUVVVLNYQR"	"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3/p+1"	"Gliatilin (TN)"	-2.29999995	"823;11234;71920;71921;657272;439285;11184607;11184608;59514924;58381695;123809630;126551289;136212910;136212911"	"HMDB:(86);PubChem class - food;SuperNatural:(SN00002247);ZINC bio:(ZINC01532714 ZINC12493448);additional;MeSH:(11234 71920 657272);Plantcyc:(A-DXYL-PEN-1:5 L-1-GLYCERO-PHOSPHORYLCHOLINE);PubMed;COCONUT:(CNP0137851 CNP0411345);Natural Products:(UNPD6251);PubChem:(823 11234 71920 71921 657272 439285 11184607 11184608 59514924 58381695 123809630 126551289 136212910 136212911);CHEBI:(135063 16870 55397);PubChem class - bio and metabolites;KEGG:(C00670);PubChem class - safety and toxic;YMDB:(694 309);Training Set;PubChem class - drug;Biocyc:(L-1-GLYCERO-PHOSPHORYLCHOLINE)"	255584622	296.066009521484	55.4043726	"4263_fibl_pilot_pos_sirius_4532"	4532	NA	NA	NA	NA	4532
"C[N+](C)(C)CCOP(=O)(O)OCCO"	593	1	1	2	3	"0.571061502027107"	-124.29001584063	0.682914572864322	45.5956354723388	"C7H18NO5P"	"[M - H2O + H]+"	"KLVLAMGYGAOJBE"	"InChI=1S/C7H18NO5P/c1-8(2,3)4-6-12-14(10,11)13-7-5-9/h9H,4-7H2,1-3H3/p+1"	"null"	-1.60000002	"87302198;87302199"	"PubChem:(87302198 87302199);PubChem class - bio and metabolites"	16777218	210.088790893555	179.79132	"3972_fibl_pilot_pos_sirius_4233"	4233	NA	NA	NA	NA	4233
"C[N+](C)(C)CCOS(=O)(=O)O"	1727	1	1	1	3	"0.30963964515274395"	-46.9972201388706	0.784924623115578	4.03646675906983	"C5H13NO4S"	"[M + K]+"	"WXCQAWGXWVRCGP"	"InChI=1S/C5H13NO4S/c1-6(2,3)4-5-10-11(7,8)9/h4-5H2,1-3H3/p+1"	"choline sulfate"	-0.800000012	"485;486;100914982"	"SuperNatural:(SN00320390);ZINC bio:(ZINC01532781);MeSH:(485 100914982);PubMed;COCONUT:(CNP0017860 CNP0359082 CNP0408514);KNApSAcK:(1530);Natural Products:(UNPD158184 UNPD98098);PubChem:(485 486 100914982);CHEBI:(52859 16822);PubChem class - bio and metabolites;KEGG:(C00919);Biocyc:(CPD-543)"	19966326	222.019668579102	77.165832	"201_fibl_pilot_pos_sirius_222"	222	"CHEBI:52859"	"choline hydrogen sulfate"	"3.86"	"3"	222
"C[N+]1(CC2C3=CC4=C(C=C3CC1C5=CC6=C(C=C25)OCO6)OCO4)[O-]"	3356	1	1	2	2	"0.14467306659825402"	-159.398379938791	1	41.5055810953051	"C19H17NO5"	"[M + H]+"	"HKSIYKWANOBROL"	"InChI=1S/C19H17NO5/c1-20(21)7-14-11-4-17-16(22-8-23-17)3-10(11)2-15(20)13-6-19-18(5-12(13)14)24-9-25-19/h3-6,14-15H,2,7-9H2,1H3"	"null"	2.63597155	NA	"COCONUT:(CNP0377688);KNApSAcK:(27640);Natural Products:(UNPD72304);SuperNatural:(SN00228663)"	3178512	340.117858886719	204.187752	"3230_fibl_pilot_pos_sirius_3468"	3468	NA	NA	NA	NA	3468
"C[N+]1(CCC2=CC(=C(C3=C2C1CC4=CC=CC=C43)OC)O)C"	1259	1	1	2	2	"0.3853460246085744"	-52.4114885761442	1	33.9747593475637	"C19H21NO2"	"[M + H]+"	"WWSQXPANNACSIL"	"InChI=1S/C19H21NO2/c1-20(2)9-8-13-11-16(21)19(22-3)18-14-7-5-4-6-12(14)10-15(20)17(13)18/h4-7,11,15H,8-10H2,1-3H3/p+1"	"null"	3.0999999	"56929881;56946880"	"MeSH:(56929881);PubChem:(56929881 56946880);PubMed"	70	296.164581298828	204.637488	"2707_fibl_pilot_pos_sirius_2917"	2917	NA	NA	NA	NA	2917
"C[N+]1(CCC2=CC3=C(C(=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3)[O-]"	180	1	1	2	2	"0.8576859675904419"	-153.849279236465	1	59.326956803824	"C22H23NO8"	"[M - H2O + H]+"	"HFGDOEGDRDVXPX"	"InChI=1S/C22H23NO8/c1-23(25)8-7-11-9-14-20(30-10-29-14)21(28-4)15(11)17(23)18-12-5-6-13(26-2)19(27-3)16(12)22(24)31-18/h5-6,9,17-18H,7-8,10H2,1-4H3"	"Narcotine N-oxide"	2.20000005	"15813;41058;419988;13996815;13996816;92171174;92171175;124803578;124803579;124803582;124803583"	"PubChem class - safety and toxic;PubChem:(15813 41058 419988 13996815 13996816 92171174 92171175 124803578 124803579 124803582 124803583);ZINC bio:(ZINC01710113 ZINC02003227 ZINC02039202 ZINC02039204)"	67117058	412.138854980469	223.713972	"4128_fibl_pilot_pos_sirius_4396"	4396	NA	NA	NA	NA	4396
"C[N+]1(CCCC1C(=O)O)C"	346	1	1	2	2	"0.7176775995590072"	-17.7050338659524	1	42.5306857554479	"C7H13NO2"	"[M + H]+"	"CMUNUTVVOOHQPW"	"InChI=1S/C7H13NO2/c1-8(2)5-3-4-6(8)7(9)10/h6H,3-5H2,1-2H3/p+1"	"stachydrine"	0.400000006	"554;555;115244;448301;7016562;7016563;117064720"	"HMDB:(4827);SuperNatural:(SN00268890 SN00335328 SN00002181 SN00003021);ZINC bio:(ZINC01531692 ZINC02528042);additional;MeSH:(115244);PubMed;NORMAN:(NS00015011);COCONUT:(CNP0076252 CNP0085339 CNP0135211);KNApSAcK:(2074);Natural Products:(UNPD166759 UNPD167034 UNPD68042);PubChem:(554 555 115244 448301 7016562 7016563 117064720);CHEBI:(35280 134398 44813);PubChem class - bio and metabolites;KEGG:(C21514 C10172);Training Set;Biocyc:(CPD-17175 CPD-821)"	20769150	144.101928710938	90.354222	"1990_fibl_pilot_pos_sirius_2168"	2168	"CHEBI:193587"	"DL-Stachydrine"	"4.87"	"2"	2168
"C[N+]1(CCCC1C(=O)O)C"	3938	1	1	1	3	"0.09203988053452493"	-159.419178011357	0.865326633165829	5.2145743305157	"C7H13NO2"	"[M + K]+"	"CMUNUTVVOOHQPW"	"InChI=1S/C7H13NO2/c1-8(2)5-3-4-6(8)7(9)10/h6H,3-5H2,1-2H3/p+1"	"stachydrine"	0.400000006	"554;555;115244;448301;7016562;7016563;117064720"	"HMDB:(4827);SuperNatural:(SN00268890 SN00335328 SN00002181 SN00003021);ZINC bio:(ZINC01531692 ZINC02528042);additional;MeSH:(115244);PubMed;NORMAN:(NS00015011);COCONUT:(CNP0076252 CNP0085339 CNP0135211);KNApSAcK:(2074);Natural Products:(UNPD166759 UNPD167034 UNPD68042);PubChem:(554 555 115244 448301 7016562 7016563 117064720);CHEBI:(35280 134398 44813);PubChem class - bio and metabolites;KEGG:(C21514 C10172);Training Set;Biocyc:(CPD-17175 CPD-821)"	20769150	182.057800292969	79.405806	"5143_fibl_pilot_pos_sirius_5423"	5423	"CHEBI:193587"	"DL-Stachydrine"	"4.87"	"2"	5423
"C[N+]1(CCCC1C(=O)O)C"	359	1	1	2	2	"0.7055068363036281"	-16.42556947422	1	46.0801265816983	"C7H13NO2"	"[M + H]+"	"CMUNUTVVOOHQPW"	"InChI=1S/C7H13NO2/c1-8(2)5-3-4-6(8)7(9)10/h6H,3-5H2,1-2H3/p+1"	"stachydrine"	0.400000006	"554;555;115244;448301;7016562;7016563;117064720"	"HMDB:(4827);SuperNatural:(SN00268890 SN00335328 SN00002181 SN00003021);ZINC bio:(ZINC01531692 ZINC02528042);additional;MeSH:(115244);PubMed;NORMAN:(NS00015011);COCONUT:(CNP0076252 CNP0085339 CNP0135211);KNApSAcK:(2074);Natural Products:(UNPD166759 UNPD167034 UNPD68042);PubChem:(554 555 115244 448301 7016562 7016563 117064720);CHEBI:(35280 134398 44813);PubChem class - bio and metabolites;KEGG:(C21514 C10172);Training Set;Biocyc:(CPD-17175 CPD-821)"	20769150	144.10205078125	37.9098222	"4901_fibl_pilot_pos_sirius_5178"	5178	"CHEBI:193587"	"DL-Stachydrine"	"4.87"	"2"	5178
"C[N+]1(CCCC1C(=O)O)C"	355	1	1	2	2	"0.7102436481345824"	-19.1191183468357	1	74.2778790463758	"C7H13NO2"	"[M + H]+"	"CMUNUTVVOOHQPW"	"InChI=1S/C7H13NO2/c1-8(2)5-3-4-6(8)7(9)10/h6H,3-5H2,1-2H3/p+1"	"stachydrine"	0.400000006	"554;555;115244;448301;7016562;7016563;117064720"	"HMDB:(4827);SuperNatural:(SN00268890 SN00335328 SN00002181 SN00003021);ZINC bio:(ZINC01531692 ZINC02528042);additional;MeSH:(115244);PubMed;NORMAN:(NS00015011);COCONUT:(CNP0076252 CNP0085339 CNP0135211);KNApSAcK:(2074);Natural Products:(UNPD166759 UNPD167034 UNPD68042);PubChem:(554 555 115244 448301 7016562 7016563 117064720);CHEBI:(35280 134398 44813);PubChem class - bio and metabolites;KEGG:(C21514 C10172);Training Set;Biocyc:(CPD-17175 CPD-821)"	20769150	144.10196685791	90.354222	"2228_fibl_pilot_pos_sirius_2417"	2417	"CHEBI:193587"	"DL-Stachydrine"	"4.87"	"2"	2417
"C[N+]1=C2C(=C3C=CC4=C(C3=C1)OCO4)C=CC5=CC6=C(C=C52)OCO6"	2198	1	1	2	8	"0.2522922405499464"	-42.0608647921574	0.870854271356784	11.2470424131933	"C20H13NO4"	"[M + H]+"	"INVGWHRKADIJHF"	"InChI=1S/C20H14NO4/c1-21-8-15-12(4-5-16-20(15)25-10-22-16)13-3-2-11-6-17-18(24-9-23-17)7-14(11)19(13)21/h2-8H,9-10H2,1H3/q+1"	"Sanguinarin"	4.4000001	"5154;139024047"	"HMDB:(29367);SuperNatural:(SN00000050);ZINC bio:(ZINC00000706);additional;MeSH:(5154);Plantcyc:(SANGUINARINE);PubMed;NORMAN:(NS00018310);COCONUT:(CNP0334050 CNP0419711);Natural Products:(UNPD143120);PubChem:(5154 139024047);CHEBI:(17183);PubChem class - bio and metabolites;KEGG:(C06162);PubChem class - safety and toxic;Training Set;Biocyc:(SANGUINARINE)"	88009070	332.091888427734	464.189118	"982_fibl_pilot_pos_sirius_1078"	1078	"CHEBI:17183"	"sanguinarine"	"2.62"	"3"	1078
"C[N+]1=CC(=CC(=C1)C(=O)O)C=CC2C(C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)C=C"	3942	1	1	2	2	"0.09137272156052986"	-466.355780028066	0.998994974874372	59.7487408538923	"C24H29NO11"	"[M - H2O + H]+"	"YEXJLSCDDBIEPB"	"InChI=1S/C24H29NO11/c1-4-14-15(6-5-12-7-13(21(30)31)9-25(2)8-12)16(22(32)33-3)11-34-23(14)36-24-20(29)19(28)18(27)17(10-26)35-24/h4-9,11,14-15,17-20,23-24,26-29H,1,10H2,2-3H3/p+1"	"Lonijaposide G"	-0.200000003	"56599669;56599670"	"COCONUT:(CNP0169668);Natural Products:(UNPD216254);PubChem:(56599669 56599670);PubMed;CHEBI:(69645)"	2130018	490.170867919922	158.946564	"1440_fibl_pilot_pos_sirius_1578"	1578	NA	NA	NA	NA	1578
"C[N+]1=CC(=CC(=C1)C(=O)O)C=CC2C(C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)C=C"	3764	1	1	2	2	"0.1091013636740747"	-489.122221602017	1	56.3272469079807	"C24H29NO11"	"[M - H2O + H]+"	"YEXJLSCDDBIEPB"	"InChI=1S/C24H29NO11/c1-4-14-15(6-5-12-7-13(21(30)31)9-25(2)8-12)16(22(32)33-3)11-34-23(14)36-24-20(29)19(28)18(27)17(10-26)35-24/h4-9,11,14-15,17-20,23-24,26-29H,1,10H2,2-3H3/p+1"	"Lonijaposide G"	-0.200000003	"56599669;56599670"	"COCONUT:(CNP0169668);Natural Products:(UNPD216254);PubChem:(56599669 56599670);PubMed;CHEBI:(69645)"	2130018	490.170989990234	137.573088	"1114_fibl_pilot_pos_sirius_1223"	1223	NA	NA	NA	NA	1223
"C[N+]1=CC(=CC(=C1)C(=O)O)C=CC2C(C(OC=C2C(=O)OC)OC3C(C(C(C(O3)CO)O)O)O)C=C"	2865	1	1	2	4	"0.18762568438876595"	-470.186002172671	0.98643216080402	28.1171368549322	"C24H29NO11"	"[M + H]+"	"YEXJLSCDDBIEPB"	"InChI=1S/C24H29NO11/c1-4-14-15(6-5-12-7-13(21(30)31)9-25(2)8-12)16(22(32)33-3)11-34-23(14)36-24-20(29)19(28)18(27)17(10-26)35-24/h4-9,11,14-15,17-20,23-24,26-29H,1,10H2,2-3H3/p+1"	"Lonijaposide G"	-0.200000003	"56599669;56599670"	"COCONUT:(CNP0169668);Natural Products:(UNPD216254);PubChem:(56599669 56599670);PubMed;CHEBI:(69645)"	2130018	508.181274414062	164.858718	"688_fibl_pilot_pos_sirius_748"	748	NA	NA	NA	NA	748
"C[N+]1=CC=CC(=C1)C(=O)O"	682	1	1	2	2	"0.536252683424241"	-13.1547515532195	1	52.5185580570843	"C7H7NO2"	"[M + H]+"	"WWNNZCOKKKDOPX"	"InChI=1S/C7H7NO2/c1-8-4-2-3-6(5-8)7(9)10/h2-5H,1H3/p+1"	"Gynesine"	0.5	"5570;5571;76974593;76974595"	"HMDB:(875);SuperNatural:(SN00000081 SN00317202);ZINC bio:(ZINC00001082);additional;HSDB:(535-83-1);MeSH:(5570);Plantcyc:(METHYLNICOTINATE);PubMed;NORMAN:(NS00014578);COCONUT:(CNP0096012 CNP0311513 CNP0337775);KNApSAcK:(1555);Natural Products:(UNPD54078 UNPD75402);PubChem:(5570 5571 76974593 76974595);CHEBI:(50521 18123);PubChem class - bio and metabolites;KEGG:(C01004);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(METHYLNICOTINATE)"	121564030	138.054962158203	94.633962	"439_fibl_pilot_pos_sirius_480"	480	"CHEBI:50521"	"N-methylnicotinic acid"	"3.86"	"3"	480
