feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
2458	1.0|1.0|1.0	0.0|0.0|0.0	MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q105264222|http://www.wikidata.org/entity/Q174937|http://www.wikidata.org/entity/Q1241221	SZLIWAKTUJFFNX-HNNXBMFYSA-N|ZRSNZINYAWTAHE-UHFFFAOYSA-N|GPSDUZXPYCFOSQ-UHFFFAOYSA-N	InChI=1S/C17H26O2/c1-14(2)8-7-9-15(3)12-13-19-17(18)16-10-5-4-6-11-16/h4-6,10-11,14-15H,7-9,12-13H2,1-3H3/t15-/m0/s1|InChI=1S/C8H8O2/c1-10-8-4-2-7(6-9)3-5-8/h2-6H,1H3|InChI=1S/C8H8O2/c1-6-3-2-4-7(5-6)8(9)10/h2-5H,1H3,(H,9,10)	CC(C)CCC[C@H](C)CCOC(=O)c1ccccc1|COc1ccc(C=O)cc1|Cc1cccc(C(=O)O)c1	C17H26O2|C8H8O2|C8H8O2	pos_2_2sodium|pos_1_1proton1ammonium|pos_1_1proton1ammonium	262.193280072|136.052429496|136.052429496	[(3S)-3,7-dimethyloctyl] benzoate|4-Methoxybenzaldehyde|M-Toluic acid	SZLIWAKTUJFFNX|ZRSNZINYAWTAHE|GPSDUZXPYCFOSQ	Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids|Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)|Phenolic acids (C6-C1)|Phenolic acids (C6-C1)	Shikimic acids and derivatives|Simple phenolic acids|Simple phenolic acids	http://www.wikidata.org/entity/Q161426|http://www.wikidata.org/entity/Q1330347|http://www.wikidata.org/entity/Q161098	Oryza sativa|Phyllostachys edulis|Triticum aestivum	709894.0|256629.0|31926.0	['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Poales']|['Poales']|['Poales']	['Poaceae']|['Poaceae']|['Poaceae']	['Oryzeae']|['Arundinarieae']|['Triticeae']	['Oryza']|['Phyllostachys']|['Triticum']	['Oryza sativa']|['Phyllostachys edulis']|['Triticum aestivum']	nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Poales']|['Poales']|['Poales']	['Poaceae']|['Poaceae']|['Poaceae']	nan|nan|nan	nan|nan|nan	nan|nan|nan	6|6|6	2|2|2	7.0|7.0|7.0	1|1|1	35	Shikimates and Phenylpropanoids	0.68	Phenolic acids (C6-C1)	0.32	Cinnamic acids and derivatives	0.28
2459	6.0	0.47727424	ISDB	http://www.wikidata.org/entity/Q105235474	RFLNUHYJEZWZIP-UHFFFAOYSA-N	InChI=1S/C9H10O4/c1-2-6(5-10)7-3-8(11)13-9(12)4-7/h2,5,7H,3-4H2,1H3	CC=C(C=O)C1CC(=O)OC(=O)C1	C9H10O4	nan	182.0579088	2-(2,6-Dioxooxan-4-yl)but-2-enal	RFLNUHYJEZWZIP	nan	nan	nan	http://www.wikidata.org/entity/Q2718279	Jasminum grandiflorum	783178.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Oleaceae']	['Jasmineae']	['Jasminum']	['Jasminum grandiflorum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	nan	nan	nan	nan	5	0	6.909096956253052	1	-1	nan	nan	nan	nan	nan	nan
2464	3.0	0.55860686	ISDB	http://www.wikidata.org/entity/Q104971410	CWNIQCOMWQROPA-RMPJHFDMSA-N	InChI=1S/C16H20N2O6S/c19-7-11-13(20)14(21)15(22)16(24-11)25-12(18-23)5-8-6-17-10-4-2-1-3-9(8)10/h1-4,6,11,13-17,19-23H,5,7H2/b18-12-/t11-,13-,14+,15-,16-/m1/s1	OC[C@H]1O[C@H](S/C(Cc2c[nH]c3ccccc23)=N\O)[C@H](O)[C@@H](O)[C@@H]1O	C16H20N2O6S	nan	368.10420736	nan	CWNIQCOMWQROPA	Amino acids and Peptides	Amino acid glycosides	Glucosinolates	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	nan	nan	7	0	9.234427452087402	1	903	Shikimates and Phenylpropanoids	1.0	Tryptophan alkaloids	0.5	Simple indole alkaloids	0.5
2465	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q26914030	GUBGYTABKSRVRQ-QUYVBRFLSA-N	InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5-,6+,7-,8-,9-,10-,11-,12-/m1/s1	OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O	C12H22O11	pos_2MMg	342.11621152399994	Maltose	GUBGYTABKSRVRQ	Carbohydrates	Saccharides	Disaccharides	http://www.wikidata.org/entity/Q148889	Euphorbia helioscopia	46554.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Euphorbieae']	['Euphorbia']	['Euphorbia helioscopia']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Euphorbieae']	['Euphorbia']	['Euphorbia helioscopia']	9	3	10.5	1	94	Terpenoids	0.1875	Flavonoids	0.1875	Disaccharides	0.125
2466	1.0	0.52580965	ISDB	http://www.wikidata.org/entity/Q105029113	HIYSWASSDOXZLC-MOHJPFBDSA-N	InChI=1S/C25H35N3O/c1-3-4-5-6-7-8-9-10-11-13-20-15-16-21(27-20)18-24-25(29-2)19-23(28-24)22-14-12-17-26-22/h12,14-19,26-27H,3-11,13H2,1-2H3/b24-18-	CCCCCCCCCCCc1ccc(/C=C2\N=C(c3ccc[nH]3)C=C2OC)[nH]1	C25H35N3O	nan	393.27801274	(2Z,5Z)-3-methoxy-5-pyrrol-2-ylidene-2-[(5-undecyl-1H-pyrrol-2-yl)methylidene]pyrrole	HIYSWASSDOXZLC	Alkaloids	Proline alkaloids	Prodigiosins	http://www.wikidata.org/entity/Q306939	Apis cerana	625771.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Apis cerana']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	0	4.103238582611084	1	61	Fatty acids	0.3870967741935484	Fatty esters	0.2903225806451613	Fatty acyl carnitines	0.2903225806451613
2467	2.0	0.39732623	ISDB	http://www.wikidata.org/entity/Q27131117	PFDVWJCSCYDRMZ-AUCPOXKISA-N	InChI=1S/C34H37N3O6/c38-29-13-4-26(5-14-29)10-19-32(41)35-22-1-2-24-37(34(43)21-12-28-8-17-31(40)18-9-28)25-3-23-36-33(42)20-11-27-6-15-30(39)16-7-27/h4-21,38-40H,1-3,22-25H2,(H,35,41)(H,36,42)/b19-10+,20-11+,21-12+	O=C(/C=C/c1ccc(O)cc1)NCCCCN(CCCNC(=O)/C=C/c1ccc(O)cc1)C(=O)/C=C/c1ccc(O)cc1	C34H37N3O6	nan	583.268235904	Tricoumaroyl spermidine	PFDVWJCSCYDRMZ	Alkaloids	Ornithine alkaloids	Polyamines	http://www.wikidata.org/entity/Q15346679	Aphelandra tetragona	490871.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Acanthaceae']	['Unknown']	['Aphelandra']	['Aphelandra tetragona']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	nan	nan	nan	nan	5	3	8.08930492401123	1	396	Alkaloids	0.4	Ornithine alkaloids	0.4	Polyamines	0.4
247	1.0	0.5602081	ISDB	http://www.wikidata.org/entity/Q105228777	QVOJHZPSXNUASC-AKHDSKFASA-N	InChI=1S/C19H33NO/c1-3-5-7-10-16-11-8-14-19(20-16)15-9-13-18(21)17(19)12-6-4-2/h3-4,16-18,20-21H,1-2,5-15H2/t16-,17-,18+,19-/m1/s1	C=CCCC[C@@H]1CCC[C@]2(CCC[C@H](O)[C@H]2CCC=C)N1	C19H33NO	nan	291.256214676	(2R,6R,10S,11S)-11-but-3-enyl-2-pent-4-enyl-1-azaspiro[5.5]undecan-10-ol	QVOJHZPSXNUASC	Alkaloids	Lysine alkaloids	Piperidine alkaloids	http://www.wikidata.org/entity/Q138853	Oophaga histrionica	316701.0	['Eukaryota']	['Metazoa']	['Chordata']	['Amphibia']	['Anura']	['Dendrobatidae']	['Unknown']	['Oophaga']	['Oophaga histrionica']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	0	4.240832328796387	1	-1	nan	nan	nan	nan	nan	nan
2470	1.0	0.6603012	ISDB	http://www.wikidata.org/entity/Q105265307	TVHWZFSMYZPWDT-OCCSQVGLSA-N	InChI=1S/C14H16O2/c1-9(2)12-7-13-10(6-14(12)16)4-3-5-11(13)8-15/h3-5,8,12,14,16H,1,6-7H2,2H3/t12-,14+/m1/s1	C=C(C)[C@H]1Cc2c(C=O)cccc2C[C@@H]1O	C14H16O2	nan	216.115029752	(6S,7R)-6-hydroxy-7-prop-1-en-2-yl-5,6,7,8-tetrahydronaphthalene-1-carbaldehyde	TVHWZFSMYZPWDT	Terpenoids	Sesquiterpenoids	Noreudesmane sesquiterpenoids	http://www.wikidata.org/entity/Q4098407	Ligularia przewalskii	619955.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Senecioneae']	['Ligularia']	['Ligularia przewalskii']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	nan	nan	nan	6	2	9.641204833984375	1	71	Terpenoids	0.9464285714285714	Sesquiterpenoids	0.8571428571428571	Guaiane sesquiterpenoids	0.6964285714285714
2473	1.0|1.0|1.0	0.0|0.0|0.0	MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q105202952|http://www.wikidata.org/entity/Q105248985|http://www.wikidata.org/entity/Q105223204	OXUUEDHJHFWUCB-KPSPPPMPSA-N|SANZOWBUBFMKRE-PHTPDJCKSA-N|QKMLPSOMRMIAPR-RBGAWHCWSA-N	InChI=1S/C17H22O7/c1-8-3-4-11-14(24-15(21)17(11,23)7-18)13-9(2)16(22,5-10(8)13)6-12(19)20/h10-11,13-14,18,22-23H,1-7H2,(H,19,20)/t10-,11+,13-,14-,16+,17-/m0/s1|InChI=1S/C17H22O7/c1-9-6-13(19)16-10(2)17(20)23-15(16)7-12(8-22-11(3)18)4-5-14(9)24-21/h7,13-16,19,21H,1-2,4-6,8H2,3H3/b12-7+/t13-,14+,15-,16+/m0/s1|InChI=1S/C29H34O16/c1-12-22(37)23(38)24(39)29(42-12)45-27-25(40)28(41-11-19(35)14-4-6-16(32)18(34)9-14)43-20(10-30)26(27)44-21(36)7-3-13-2-5-15(31)17(33)8-13/h2-9,12,20,22-34,37-40H,10-11H2,1H3/b7-3+/t12-,20+,22-,23+,24+,25+,26+,27+,28+,29-/m0/s1	C=C1CC[C@@H]2[C@H](OC(=O)[C@]2(O)CO)[C@H]2C(=C)[C@](O)(CC(=O)O)C[C@@H]12|C=C1C(=O)O[C@H]2/C=C(/COC(C)=O)CC[C@@H](OO)C(=C)C[C@H](O)[C@@H]12|C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](OCC(=O)c3ccc(O)c(O)c3)O[C@H](CO)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O	C17H22O7|C17H22O7|C29H34O16	pos_1_1sodium|pos_1_1sodium|pos_2_2proton2acetonitrile	338.136553044|338.136553044|638.1846850080001	2-[(3R,3aR,6aR,8R,9aR,9bR)-3,8-dihydroxy-3-(hydroxymethyl)-6,9-dimethylidene-2-oxo-4,5,6a,7,9a,9b-hexahydro-3aH-azuleno[4,5-b]furan-8-yl]acetic acid|[(3aR,4S,7R,10E,11aS)-7-hydroperoxy-4-hydroxy-3,6-dimethylidene-2-oxo-4,5,7,8,9,11a-hexahydro-3aH-cyclodeca[b]furan-10-yl]methyl acetate|beta-Oxoacteoside	OXUUEDHJHFWUCB|SANZOWBUBFMKRE|QKMLPSOMRMIAPR	Terpenoids|Terpenoids|Shikimates and Phenylpropanoids	Sesquiterpenoids|Sesquiterpenoids|Phenylpropanoids (C6-C3)	Guaiane sesquiterpenoids|Germacrane sesquiterpenoids|Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q2068262|http://www.wikidata.org/entity/Q15350553|http://www.wikidata.org/entity/Q11061309	Centaurea solstitialis|Centaurea paui|Plantago depressa	852752.0|662759.0|1004414.0	['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Asterales']|['Asterales']|['Lamiales']	['Asteraceae']|['Asteraceae']|['Plantaginaceae']	['Cardueae']|['Cardueae']|['Plantagineae']	['Centaurea']|['Centaurea']|['Plantago']	['Centaurea solstitialis']|['Centaurea paui']|['Plantago depressa']	nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Asterales']|['Asterales']|['Lamiales']	['Asteraceae']|['Asteraceae']|['Plantaginaceae']	['Cardueae']|['Cardueae']|nan	nan|nan|nan	nan|nan|nan	7|7|6	1|1|3	7.5|7.5|7.5	1|1|1	841	Terpenoids	0.6666666666666666	Phenylpropanoids (C6-C3)	0.6666666666666666	Cinnamic acids and derivatives	0.6666666666666666
2474	5.0	0.70383817	ISDB	http://www.wikidata.org/entity/Q105135355	JUPDJMWLVUWUII-UHFFFAOYSA-N	InChI=1S/C10H8O3/c1-6(11)7-3-2-4-8-9(7)5-13-10(8)12/h2-4H,5H2,1H3	CC(=O)c1cccc2c1COC2=O	C10H8O3	nan	176.047344116	4-acetyl-3H-2-benzofuran-1-one	JUPDJMWLVUWUII	Polyketides	Cyclic polyketides	Phthalide derivatives	http://www.wikidata.org/entity/Q12233097	Salvia xalapensis	7054269.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Mentheae']	['Salvia']	['Salvia xalapensis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	nan	nan	nan	nan	5	0	7.81535267829895	1	136	Terpenoids	0.6428571428571429	Monoterpenoids	0.5	Iridoids monoterpenoids	0.42857142857142855
2476	7.0	0.325472	ISDB	http://www.wikidata.org/entity/Q105117243	IPGLKLMWYXMYAB-HNYVXQBRSA-N	InChI=1S/C15H29NO/c1-3-5-7-8-9-11-13-16-14-15(17)12-10-6-4-2/h7-9,11,15-17H,3-6,10,12-14H2,1-2H3/b8-7+,11-9+/t15-/m1/s1	CCC/C=C/C=C/CNC[C@H](O)CCCCC	C15H29NO	nan	239.224914548	Pseudodistamine	IPGLKLMWYXMYAB	Fatty acids	Fatty acyls	Fatty alcohols	http://www.wikidata.org/entity/Q4922575	Pseudodistoma	103241.0	['Eukaryota']	['Metazoa']	['Chordata']	['Ascidiacea']	['Enterogona']	['Pseudodistomidae']	['Unknown']	['Pseudodistoma']	['Unknown']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	1	3.8018879890441895	1	124	Fatty acids	0.3333333333333333	Fatty amides	0.25925925925925924	Primary amides	0.25925925925925924
2481	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q421964	CWVRJTMFETXNAD-JUHZACGLSA-N	InChI=1S/C16H18O9/c17-9-3-1-8(5-10(9)18)2-4-13(20)25-12-7-16(24,15(22)23)6-11(19)14(12)21/h1-5,11-12,14,17-19,21,24H,6-7H2,(H,22,23)/b4-2+/t11-,12-,14-,16+/m1/s1	O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O	C16H18O9	pos_1_1proton	354.0950821559999	Chlorogenic Acid	CWVRJTMFETXNAD	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q10998	Solanum tuberosum	494835.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']	9	3	10.5	1	48	Shikimates and Phenylpropanoids	0.4411764705882353	Phenylpropanoids (C6-C3)	0.4117647058823529	Cinnamic acids and derivatives	0.4117647058823529
2487	3.0	0.9192844	ISDB	http://www.wikidata.org/entity/Q105203931	OZMQICPXNIVENO-UGDUAMEYSA-N	InChI=1S/C15H22O/c1-8(2)11-6-5-10(4)15-12(16)7-9(3)13(15)14(11)15/h7-8,10-11,13-14H,5-6H2,1-4H3/t10-,11+,13-,14-,15?/m0/s1	CC1=CC(=O)C23[C@@H]([C@@H](C(C)C)CC[C@@H]2C)[C@H]13	C15H22O	nan	218.167065324	Cubebenone	OZMQICPXNIVENO	Terpenoids	Sesquiterpenoids	Cubebane sesquiterpenoids	http://www.wikidata.org/entity/Q2273260	Leptogorgia palma	3678039.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Gorgoniidae']	['Unknown']	['Leptogorgia']	['Leptogorgia palma']	nan	['Eukaryota']	['Metazoa']	nan	nan	nan	nan	nan	nan	nan	2	1	6.177137613296509	1	1066	Terpenoids	1.0	Diterpenoids	0.8	Colensane and Clerodane diterpenoids	0.6
2489	1.0	0.43478793	ISDB	http://www.wikidata.org/entity/Q27271277	PBLZLIFKVPJDCO-UHFFFAOYSA-N	InChI=1S/C12H25NO2/c13-11-9-7-5-3-1-2-4-6-8-10-12(14)15/h1-11,13H2,(H,14,15)	NCCCCCCCCCCCC(=O)O	C12H25NO2	nan	215.18852904	12-Azaniumyldodecanoate	PBLZLIFKVPJDCO	Fatty acids	Fatty Acids and Conjugates	Amino fatty acids	http://www.wikidata.org/entity/Q131143	Pseudomonas	281374.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	3.2391517162323	1	556	Fatty acids	0.5	Fatty Acids and Conjugates	0.5	Amino fatty acids	0.5
2491	1.0|1.0|1.0|1.0	0.0|0.0|0.0|0.0	MS1_match|MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q104253128|http://www.wikidata.org/entity/Q105195413|http://www.wikidata.org/entity/Q104398939|http://www.wikidata.org/entity/Q105262116	VELYAQRXBJLJAK-XKKWFBPMSA-N|OOJZWXCTDBXCJY-DAFIZWGFSA-N|PVNCIZYCWIYOJP-DOPINODRSA-N|SVKAKAGCTFQHGA-HXHBHVAVSA-N	InChI=1S/C15H24O9/c1-15(21)4-7(17)6-2-3-22-13(9(6)15)24-14-12(20)11(19)10(18)8(5-16)23-14/h2-3,6-14,16-21H,4-5H2,1H3/t6-,7+,8+,9+,10+,11-,12+,13-,14-,15-/m0/s1|InChI=1S/C15H24O9/c16-4-6-3-8(18)7-1-2-22-14(10(6)7)24-15-13(21)12(20)11(19)9(5-17)23-15/h3,7-21H,1-2,4-5H2/t7-,8-,9+,10+,11-,12-,13+,14-,15+/m0/s1|InChI=1S/C15H24O9/c1-5-8-6(10(18)9(5)17)2-3-22-14(8)24-15-13(21)12(20)11(19)7(4-16)23-15/h2-3,5-21H,4H2,1H3/t5-,6+,7+,8+,9+,10-,11+,12-,13+,14-,15-/m0/s1|InChI=1S/C15H24O9/c1-15(21)8(17)4-6-2-3-22-13(9(6)15)24-14-12(20)11(19)10(18)7(5-16)23-14/h2-3,6-14,16-21H,4-5H2,1H3/t6-,7+,8-,9+,10+,11-,12+,13-,14-,15-/m0/s1	C[C@]1(O)C[C@@H](O)[C@@H]2C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]21|OCC1=C[C@H](O)[C@@H]2CCO[C@@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H]12|C[C@@H]1[C@@H](O)[C@@H](O)[C@@H]2C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12|C[C@@]1(O)[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)OC=C[C@H]2C[C@@H]1O	C15H24O9|C15H24O9|C15H24O9|C15H24O9	pos_1_1potassium|pos_1_1potassium|pos_1_1potassium|pos_1_1potassium	348.142032348|348.142032348|348.142032348|348.142032348	Ajugol|(2R,3R,4S,5R,6R)-2-[[(1S,4aR,5R,7aS)-5-hydroxy-7-(hydroxymethyl)-1,3,4,4a,5,7a-hexahydrocyclopenta[c]pyran-1-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol|Angeloside|Stegioside II	VELYAQRXBJLJAK|OOJZWXCTDBXCJY|PVNCIZYCWIYOJP|SVKAKAGCTFQHGA	Terpenoids|Terpenoids|Terpenoids|Terpenoids	Monoterpenoids|Monoterpenoids|Monoterpenoids|Monoterpenoids	Iridoids monoterpenoids|Iridoids monoterpenoids|Iridoids monoterpenoids|Iridoids monoterpenoids	http://www.wikidata.org/entity/Q17739543|http://www.wikidata.org/entity/Q2084410|http://www.wikidata.org/entity/Q15340921|http://www.wikidata.org/entity/Q15340921	Penstemon auriberbis|Plantago subulata|Angelonia integerrima|Angelonia integerrima	174889.0|185894.0|5783475.0|5783475.0	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Lamiales']|['Lamiales']|['Lamiales']|['Lamiales']	['Plantaginaceae']|['Plantaginaceae']|['Plantaginaceae']|['Plantaginaceae']	['Cheloneae']|['Plantagineae']|['Angelonieae']|['Angelonieae']	['Penstemon']|['Plantago']|['Angelonia']|['Angelonia']	['Penstemon auriberbis']|['Plantago subulata']|['Angelonia integerrima']|['Angelonia integerrima']	nan|nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Lamiales']|['Lamiales']|['Lamiales']|['Lamiales']	['Plantaginaceae']|['Plantaginaceae']|['Plantaginaceae']|['Plantaginaceae']	nan|nan|nan|nan	nan|nan|nan|nan	nan|nan|nan|nan	6|6|6|6	3|3|3|3	7.5|7.5|7.5|7.5	1|1|1|1	562	Terpenoids	0.3333333333333333	Monoterpenoids	0.3333333333333333	Iridoids monoterpenoids	0.3333333333333333
2494	1.0	0.26860604	ISDB	http://www.wikidata.org/entity/Q105137097	JYLXRDJEJNXLAL-NADQLLQKSA-N	InChI=1S/C29H41NO3/c1-16-12-27(32)28(30-15-16)18(3)22-8-9-23-24-7-6-20-13-21(33-19(4)31)10-11-29(20,5)26(24)14-25(23)17(22)2/h6,8-9,16,18,21,24,26-28,30,32H,7,10-15H2,1-5H3/t16-,18-,21-,24-,26-,27+,28-,29-/m0/s1	CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3c4ccc([C@H](C)[C@@H]5NC[C@@H](C)C[C@H]5O)c(C)c4C[C@@H]32)C1	C29H41NO3	nan	451.3086441719999	Acetic acid 23beta-hydroxy-14,15,16,17-tetradehydroveratraman-3beta-yl ester	JYLXRDJEJNXLAL	Alkaloids	Lysine alkaloids	Piperidine alkaloids	http://www.wikidata.org/entity/Q158898	Veratrum nigrum	290488.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Liliales']	['Melanthiaceae']	['Unknown']	['Veratrum']	['Veratrum nigrum']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	2.574424147605896	1	58	Alkaloids	0.25	Lysine alkaloids	0.125	Piperidine alkaloids	0.125
2496	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105151716	LHDWRKICQLTVDL-UHFFFAOYSA-N	InChI=1S/C15H22O10/c16-3-6-9(19)10(20)11(21)14(23-6)24-13-7-5(1-2-22-13)8(18)12-15(7,4-17)25-12/h1-2,5-14,16-21H,3-4H2	OCC1OC(OC2OC=CC3C(O)C4OC4(CO)C23)C(O)C(O)C1O	C15H22O10	pos_1_1proton1ammonium	362.121296904	Catalpinoside	LHDWRKICQLTVDL	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	http://www.wikidata.org/entity/Q87627248	Veronica salicifolia	7053938.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']	['Veroniceae']	['Veronica']	['Veronica salicifolia']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Plantaginaceae']	['Veroniceae']	['Veronica']	nan	8	3	9.5	1	634	Terpenoids	0.5	Monoterpenoids	0.5	Iridoids monoterpenoids	0.5
